ticker,rows,trades,load_s,signal_s,sim_s,total_s
BLDR,4898,169,0.0013819000005241833,0.0014325000001917942,0.12986989999990328,0.13268430000061926
BLK,5020,138,0.0011077000008299365,0.0012932999998156447,0.1594295000004422,0.16183050000108778
BMY,5020,220,0.0013521999999284162,0.001386899999488378,0.15962179999951331,0.1623608999989301
BR,4463,134,0.0012575999999171472,0.001315499999691383,0.11822579999989102,0.12079889999949955
BRK,3617,126,0.0016361000007236726,0.0015970999993442092,0.09639990000050602,0.0996331000005739
BRO,5020,101,0.0013230999993538717,0.001378599999952712,0.16023779999977705,0.16293949999908364
BSX,5020,147,0.0012274999999135616,0.0013312999999470776,0.15894630000002508,0.16150509999988572
BWA,5020,204,0.001105900000766269,0.0013140999999450287,0.15810139999939565,0.16052140000010695
BX,4399,122,0.001373700000840472,0.0013625999999931082,0.11596350000036182,0.1186998000011954
BXP,5020,106,0.0014515000002575107,0.0014510000000882428,0.16021160000036616,0.16311410000071191
C,5020,251,0.0012230000002091401,0.0013790999992124853,0.1618254999993951,0.16442759999881673
CAG,5020,257,0.0014574999995602411,0.00143350000053033,0.15782629999921483,0.1607172999993054
CAH,5020,156,0.0013278999995236518,0.0014765999994779122,0.15857169999981124,0.1613761999988128
CAT,5020,195,0.0010726000000431668,0.0012924000002385583,0.15904780000073515,0.16141280000101688
CB,5020,67,0.0013311000002431683,0.0013325999998414773,0.158044400000108,0.16070810000019264
CBOE,3649,76,0.0013651999997819075,0.0013535999996747705,0.09789219999947818,0.10061099999893486
CBRE,5020,151,0.0012354999998933636,0.001319399999374582,0.15984949999983655,0.1624043999991045
CCI,5020,120,0.0014036000002306537,0.0013813999994454207,0.15893669999968552,0.1617216999993616
CCL,5020,204,0.0013853000000381144,0.0013787999996566214,0.15905230000043957,0.1618164000001343
CDNS,5020,148,0.001289599999836355,0.0013866999997844687,0.1594569999997475,0.16213329999936832
CDW,2885,57,0.0013036999998803367,0.001268500000151107,0.07596639999974286,0.0785385999997743
CE,5007,188,0.0010370999998485786,0.001329799999439274,0.13195679999989807,0.13432369999918592
CF,4867,126,0.001364800000374089,0.0013807000004817382,0.13286670000070444,0.13561220000156027
CFG,2572,88,0.0015854000002946123,0.0013956000002508517,0.06853030000002036,0.07151130000056583
CHD,5020,93,0.0010775000000649015,0.001285700000153156,0.1604760999998689,0.16283930000008695
CHRW,5020,128,0.0012427000001480337,0.0013738000006924267,0.15886050000062824,0.1614770000014687
CHTR,3760,127,0.001305399999182555,0.0012945999997100444,0.09868120000010094,0.10128119999899354
CI,5020,136,0.0011752000000342377,0.0013194999992265366,0.15793439999924885,0.16042909999850963
CINF,5020,109,0.0012486999994507642,0.0013674000001628883,0.15859519999958138,0.16121129999919503
CL,5020,104,0.001227400000061607,0.0013637000001835986,0.15797079999993002,0.16056190000017523
CLX,5020,98,0.0013337999998839223,0.0013792999998258892,0.15966740000021673,0.16238049999992654
CMA,5020,175,0.0012164999998276471,0.0013458000003083725,0.15816590000031283,0.16072820000044885
CMCSA,5020,101,0.0012344999995548278,0.0014056999998501851,0.15733690000070055,0.15997710000010557
CME,5020,115,0.0012483000000429456,0.0013363999996727216,0.158448899999712,0.16103359999942768
CMG,4752,174,0.0012507000001278357,0.0013521999999284162,0.1250355000001946,0.12763840000025084
CMI,5020,139,0.0014898999997967621,0.0014446000004681991,0.15831859999980225,0.1612531000000672
CMS,5020,98,0.0014123000000836328,0.001350300000012794,0.15759479999996984,0.16035740000006626
CNC,5020,147,0.001230099999702361,0.0013492999996742583,0.15893250000044645,0.16151189999982307
CNP,5020,116,0.0011632999994617421,0.0013088000005154754,0.15812150000056135,0.16059360000053857
COF,5020,146,0.0011737000004359288,0.0013394999996307888,0.158537599999363,0.16105079999942973
COO,5020,240,0.0015483999995922204,0.0014200000005075708,0.15857060000053025,0.16153900000063004
COP,5020,130,0.001211900000271271,0.0013337000000319676,0.15895400000044901,0.16149960000075225
COR,5020,150,0.001344000000244705,0.0013417999998637242,0.15875059999962104,0.16143639999972947
COST,5020,88,0.0011948999999731313,0.0013482999993357225,0.15738369999962742,0.15992689999893628
CPAY,3521,104,0.0012488000002122135,0.0013427000003503053,0.09232059999976627,0.09491210000032879
CPB,5020,180,0.0011752000000342377,0.001275599999644328,0.15825589999985823,0.1607066999995368
CPRT,5020,131,0.0013985999994474696,0.0015246000002662186,0.15998800000033953,0.1629112000000532
CPT,5020,165,0.0012931000001117354,0.001352000000224507,0.15879969999969035,0.1614448000000266
CRL,5020,198,0.0013073000000076718,0.001407900000231166,0.15968820000034611,0.16240340000058495
CRM,5020,93,0.0011356000004525413,0.0013068999996903585,0.15835909999987052,0.16080160000001342
CSCO,5020,164,0.0012330999998084735,0.0013938000001871842,0.15841920000002574,0.1610461000000214
CSGP,5020,152,0.0013085999999020714,0.0013161999995645601,0.15796880000016245,0.16059359999962908
CSX,5020,95,0.0014165000002321904,0.0013654999993377714,0.160103799999888,0.16288579999945796
CTAS,5020,120,0.0011774000004152185,0.001333899999735877,0.1607893000000331,0.1633006000001842
CTRA,5020,155,0.0013091000000713393,0.001366500000585802,0.15891240000019025,0.1615880000008474
CTSH,5020,117,0.00132949999988341,0.0013585999995484599,0.15876099999968574,0.1614490999991176
CVS,5020,162,0.0012473999995563645,0.001366299999972398,0.1607678999998825,0.16338159999941126
CVX,5020,150,0.0014441000002989313,0.001447300000108953,0.1582773999998608,0.16116880000026867
CZR,2574,83,0.0013990999996167375,0.0012812000004487345,0.06863569999950414,0.07131599999956961
D,5020,114,0.001053699999829405,0.0012679000001298846,0.16196789999958128,0.16428949999954057
DAL,4434,147,0.0015515000004597823,0.001388300000144227,0.11804200000005949,0.1209818000006635
DD,5020,194,0.0011309999999866704,0.0013131999994584476,0.15877759999966656,0.16122179999911168
DE,5020,121,0.001206300000376359,0.0013100000005579204,0.15939809999963472,0.161914400000569
DECK,5020,143,0.001209999999446154,0.001387100000101782,0.15828269999929034,0.16087979999883828
DG,3794,122,0.0013923000005888753,0.0013237999992270488,0.09964700000000448,0.1023630999998204
DGX,5020,195,0.0015531999997620005,0.0014196000001902576,0.16029780000008031,0.16327060000003257
DHI,5020,139,0.001211900000271271,0.0013226999999460531,0.1602696999998443,0.16280430000006163
DHR,5020,86,0.0012707000005320879,0.001361900000119931,0.15802609999991546,0.16065870000056748
DIS,5020,149,0.0011950999996770406,0.0013668000001416658,0.15877399999953923,0.16133589999935793
DLR,5020,140,0.0014321999997264356,0.001406499999575317,0.15873179999925924,0.161570499998561
DLTR,5020,235,0.0012042999996992876,0.0013588000001618639,0.15953780000018014,0.1621009000000413
DOC,5020,205,0.0011835999994218582,0.0013269999999465654,0.15967129999989993,0.16218189999926835
DOV,5020,142,0.001200300000164134,0.0013666999993802165,0.15938480000022537,0.16195179999976972
DPZ,5020,121,0.0011327000001983833,0.0013124999995852704,0.15797500000007858,0.16042019999986223
DRI,5020,132,0.0010800999998537009,0.001281599999856553,0.1581864999998288,0.16054819999953907
DTE,5020,105,0.001109599999836064,0.0013012999997954466,0.15782089999993332,0.16023179999956483
DUK,5020,129,0.0012340000002950546,0.001359799999590905,0.1592055999999502,0.16179939999983617
DVA,5020,179,0.001481499999499647,0.0013838999993822654,0.1606621000000814,0.16352749999896332
DVN,5020,202,0.00143590000061522,0.001463300000068557,0.15792740000051708,0.16082660000120086
DXCM,4950,222,0.0012478000007831724,0.0012927999996463768,0.13184829999954673,0.13438889999997627
EA,5020,155,0.0015106999999261461,0.0014963000003263005,0.15840250000019296,0.1614095000004454
EBAY,5020,146,0.0013870999991922872,0.00142870000036055,0.1580524000000878,0.16086819999964064
ECL,5020,89,0.0012311000000408967,0.0013721999994231737,0.15973229999963223,0.1623355999990963
ED,5020,127,0.0013503999998647487,0.0013891999997213134,0.1599103999997169,0.16264999999930296
EFX,5020,177,0.0014595000002373126,0.0013790000002700253,0.15835839999999735,0.16119690000050468
EG,5020,78,0.0013209999997343402,0.0013743999998041545,0.1585772000007637,0.1612726000003022
EIX,5020,135,0.0012516999995568767,0.0013581000002886867,0.15738540000074863,0.1599952000005942
EL,5020,213,0.0011734999998225248,0.0014075999997658073,0.15844039999956294,0.16102149999915127
ELV,5020,149,0.0011796999997386592,0.0012979999992239755,0.15966750000006869,0.16214519999903132
EMN,5020,198,0.001365099999929953,0.001382499999635911,0.1606963000003816,0.16344389999994746
EMR,5020,131,0.0015088999998624786,0.0015389999998660642,0.15801360000023124,0.16106149999995978
ENPH,3196,186,0.001269999999749416,0.0012214999997013365,0.08399660000031872,0.08648809999976947
EOG,5020,91,0.0011459999996077386,0.001393600000483275,0.15969609999956447,0.16223569999965548
EPAM,3232,119,0.0013455000007525086,0.0012658000005103531,0.0847806000001583,0.08739190000142116
EQIX,5020,115,0.001129199999923003,0.0013173999996070052,0.15970930000003136,0.16215589999956137
EQR,5020,120,0.0015434000006280257,0.0014321999997264356,0.1623247999996238,0.16530039999997825
EQT,5020,194,0.0015274999996108818,0.0014135999999780324,0.1589828000005582,0.16192390000014711
ERIE,5020,125,0.00117950000003475,0.0013824000006934511,0.15774940000028437,0.16031130000101257
ES,5020,127,0.0011822000005849986,0.001323499999671185,0.15896930000053544,0.16147500000079162
ESS,5020,123,0.0012545999998110346,0.0014620000001741573,0.15786479999951553,0.16058139999950072
ETN,5020,160,0.0014722999994774,0.0013614999998026178,0.160413100000369,0.16324689999964903
ETR,5020,98,0.0013093999996272032,0.0013874000005671405,0.1597105000000738,0.16240730000026815
EVRG,5020,151,0.001528400000097463,0.001833700000133831,0.15854120000039984,0.16190330000063113
EW,5020,167,0.001153600000179722,0.0013490000001183944,0.1593574999997145,0.1618601000000126
EXC,5020,139,0.0011266000001342036,0.001307999999880849,0.1589202999994086,0.16135489999942365
EXPD,5020,123,0.0012823999995816848,0.0013489000002664397,0.16386880000027304,0.16650010000012117
EXPE,4882,259,0.0014590999999199994,0.0013900999992983998,0.13064809999923455,0.13349729999845295
EXR,5020,94,0.0014181999995344086,0.001464500000111002,0.15895199999977194,0.16183469999941735
F,5020,284,0.0012471999998524552,0.001334899999164918,0.1585109999996348,0.16109309999865218
FANG,3060,75,0.0013052000003881403,0.0012570999997478793,0.08219910000025266,0.08476140000038868
FAST,5020,125,0.001159899999947811,0.0013279999993756064,0.15866900000037276,0.16115689999969618
FCX,5020,240,0.0011186000001544016,0.0013230999993538717,0.15934369999922637,0.16178539999873465
FDS,5020,143,0.0017307999996774015,0.0014551000003848458,0.16013219999967987,0.16331809999974212
FDX,5020,186,0.0013080999997328036,0.0013596000007964903,0.15939160000016273,0.16205930000069202
FE,5020,171,0.0017837000004874426,0.0014675000002171146,0.15992259999984526,0.16317380000054982
FFIV,5020,184,0.0011823000004369533,0.0012908999997307546,0.15779139999995095,0.16026460000011866
FI,5020,58,0.0011795999998867046,0.0013011000000915374,0.15921139999954903,0.16169209999952727
FICO,5020,167,0.0013655000002472661,0.0013833000002705376,0.15925419999985024,0.16200300000036805
FIS,5020,112,0.0012983000005988288,0.0014141000001473003,0.16003830000045127,0.1627507000011974
FITB,5020,170,0.0012993999998798245,0.0013466000000335043,0.1613892000004853,0.16403520000039862
FMC,5020,213,0.0012299999998504063,0.0013451000004351954,0.16148020000036922,0.16405530000065482
FRT,5020,111,0.0011696000001393259,0.0013478000000759494,0.15945469999951456,0.16197209999972983
FSLR,4546,237,0.0012500999991971184,0.0013950000002296292,0.11991480000051524,0.12255989999994199
FTNT,3791,119,0.0011075000002165325,0.001249100000677572,0.10039409999990312,0.10275070000079722
GD,5020,123,0.0015096999995876104,0.001473700000133249,0.16057459999956336,0.16355799999928422
GE,5020,212,0.001569299999573559,0.0015063000000736793,0.15863110000009328,0.16170669999974052
GEN,5020,165,0.0016851000000315253,0.0015324000005421112,0.16200429999935295,0.1652217999999266
GILD,5020,121,0.0013134999999238062,0.0013057000005574082,0.1602164999994784,0.16283569999995962
GIS,5020,170,0.0013626999998450628,0.001324900000327034,0.15919880000001285,0.16188640000018495
GL,5020,99,0.0013388999996095663,0.0013674000001628883,0.15869240000029095,0.1613987000000634
GLW,5020,192,0.001522800000202551,0.0015827000006538583,0.16040849999990314,0.16351400000075955
GM,3539,117,0.0015487999999095337,0.0013361000001168577,0.09509709999929328,0.09798199999931967
GNRC,3734,146,0.0011028999997506617,0.0012516999995568767,0.09998439999981201,0.10233899999911955
GOOG,5020,109,0.0012698000000455067,0.0013937000003352296,0.1595925999999963,0.16225610000037705
GOOGL,5020,108,0.0015132999997149454,0.001516500000434462,0.15890569999919535,0.16193549999934476
GPC,5020,130,0.0011484999995445833,0.001308699999754026,0.15871189999961643,0.16116909999891504
GPN,5020,174,0.0015231999996103696,0.001391900000271562,0.16133300000001327,0.1642480999998952
GRMN,5020,124,0.001357099999950151,0.0013787999996566214,0.16059060000043246,0.16332650000003923
GS,5020,136,0.0013017000001127599,0.0013866999997844687,0.1590052999999898,0.16169369999988703
GWW,5020,165,0.0011699000006046845,0.001358299999992596,0.1609201999999641,0.16344840000056138
HAL,5020,220,0.0014679999994768878,0.0014247999997678562,0.1598186999999598,0.16271149999920453
HAS,5020,228,0.0014194000004863483,0.0014350999999805936,0.15820129999974597,0.1610558000002129
HBAN,5020,169,0.0013076999994154903,0.0013930999994045123,0.1599450000003344,0.1626457999991544
HCA,3463,114,0.0014675000002171146,0.001744700000017474,0.09155139999984385,0.09476360000007844
HD,5020,151,0.001182199999675504,0.0013468999995893682,0.16101940000044124,0.1635484999997061
HIG,5020,91,0.0012680999998337938,0.0014159000002109678,0.15914640000028157,0.16183040000032634
HII,3455,129,0.0012059999999110005,0.0012401000003592344,0.09090650000052847,0.0933526000007987
HLT,2768,57,0.0011606999996729428,0.001237299999957031,0.07312810000075842,0.0755261000003884
HOLX,5020,185,0.0009905999995680759,0.0012841999996453524,0.15957960000014282,0.16185439999935625
HON,5020,103,0.0015696000000389176,0.0015395999998872867,0.16205489999993006,0.16516409999985626
HPQ,5020,228,0.001541200000247045,0.0014973000006648363,0.15853119999974297,0.16156970000065485
HRL,5020,175,0.0011571000004551024,0.0013272999995024293,0.15829940000003262,0.16078379999999015
HSIC,5020,121,0.0013356999997995445,0.0014999000004536356,0.1580102000007173,0.16084580000097048
HST,5020,158,0.0014805999999225605,0.0013682000007975148,0.15843820000009146,0.16128700000081153
HSY,5020,165,0.0013170000001991866,0.0013586000004579546,0.16064389999974082,0.16331950000039797
HUBB,5020,166,0.001564199999847915,0.0015703999997640494,0.16120170000067446,0.16433630000028643
HUM,5020,156,0.0013411999998425017,0.0013665999995282618,0.1607174999999188,0.16342529999928956
IBM,5020,189,0.0012930000002597808,0.0013093000006847433,0.1582047000001694,0.16080700000111392
ICE,4799,71,0.0012509000007412396,0.0014434000004257541,0.12742549999984476,0.13011980000101175
IDXX,5020,106,0.0013602999997601728,0.001472500000090804,0.1600890999998228,0.16292189999967377
IEX,5020,132,0.0014557999993485282,0.0014223999996829662,0.1596318000001702,0.16250999999920168
IFF,5020,142,0.00142870000036055,0.0013789000004180707,0.15810459999920567,0.1609121999999843
ILMN,5020,213,0.001499099999819009,0.0014922999998816522,0.16062760000022536,0.16361899999992602
INCY,5020,202,0.0011392999995223363,0.0013103000001137843,0.1584880999998859,0.160937699999522
INTC,5020,189,0.0011014000001523527,0.0012778999998772633,0.16029249999974127,0.16267179999977088
INTU,5020,49,0.0012120000001232256,0.0013583999998445506,0.1579210999998395,0.16049149999980727
IP,5020,191,0.001348199999483768,0.0013813999994454207,0.16091460000006919,0.16364419999899837
IPG,5020,200,0.0012955000001966255,0.0013758999994024634,0.15914220000013302,0.1618135999997321
IQV,2919,65,0.0013675999998667976,0.0013003000003664056,0.07783659999950032,0.08050449999973353
IRM,5020,185,0.0017176999999719555,0.0012811999995392398,0.15754349999951955,0.16054239999903075
ISRG,5020,117,0.001211900000271271,0.0013191999996706727,0.15895689999979368,0.16148799999973562
IT,5020,141,0.0012501999999585678,0.001292299999477109,0.15800749999925756,0.16054999999869324
ITW,5020,126,0.001305099999626691,0.0014028999994479818,0.15925900000002002,0.1619669999990947
IVZ,5020,149,0.0013355999999475898,0.0013492000007317984,0.15821039999991626,0.16089520000059565
J,5020,149,0.0013901000002078945,0.0014117000000624103,0.16026889999920968,0.16307069999947998
JBHT,5020,102,0.001144199999544071,0.0013640000006489572,0.15904150000005757,0.1615497000002506
JBL,5020,269,0.0011093000002802,0.001297800000429561,0.15723239999988436,0.15963950000059413
JCI,5020,227,0.00151940000068862,0.0014092999999775202,0.15887320000001637,0.1618019000006825
JKHY,5020,69,0.0012783000001945766,0.00135009999939939,0.16095599999971455,0.16358439999930852
JNJ,5020,140,0.0013174000005164999,0.0014016000004630769,0.15894209999987652,0.1616611000008561
JPM,5020,112,0.0013613000000987086,0.001505899999756366,0.16208709999955317,0.16495429999940825
K,5020,142,0.0016259000003628898,0.0014955999995436287,0.16008890000011888,0.1632104000000254
KDP,4179,97,0.0013785000001007575,0.001462300000639516,0.11060120000001916,0.11344200000075944
KEY,5020,143,0.0011150999998790212,0.001309400000536698,0.16134250000050088,0.1637670000009166
KEYS,2554,75,0.0014628999997512437,0.0013586999994004145,0.06995829999959824,0.0727798999987499
KIM,5020,162,0.0014154999998936546,0.0013912999993408448,0.16465490000064165,0.16746169999987615
KKR,3628,70,0.0014264000001276145,0.0015262999995684368,0.09596949999922799,0.09892219999892404
KLAC,5020,112,0.0010755000002973247,0.0013076999994154903,0.15877129999989847,0.1611544999996113
KMB,5020,109,0.0013005999999222695,0.0013662000001204433,0.15936790000068868,0.1620347000007314
KMI,3481,128,0.0015050000001792796,0.0013225000002421439,0.09352630000012141,0.09635380000054283
KMX,5020,205,0.0016110000005937763,0.0014817999999650056,0.16010540000024776,0.16319820000080654
KO,5020,103,0.0013946999997642706,0.0014031999999133404,0.16042540000034933,0.16322330000002694
KR,5020,118,0.0015275000005203765,0.001404700000421144,0.15773500000068452,0.16066720000162604
L,5020,80,0.0013213000001996988,0.001382000000376138,0.15937459999986459,0.16207790000044042
LDOS,4569,157,0.0013124999995852704,0.0013760000001639128,0.12113139999928535,0.12381989999903453
LEN,5020,156,0.0015613000005032518,0.001412499999787542,0.15899919999992562,0.16197300000021642
LH,5020,146,0.001260799999727169,0.0013513999992937897,0.17441890000009153,0.17703109999911248
LHX,5020,145,0.0016354999997929554,0.0014854999999442953,0.15867299999990792,0.16179399999964517
LII,5020,144,0.0013874999995096005,0.0014612000004490255,0.16043379999973695,0.16328249999969557
LIN,5020,67,0.001426799999535433,0.0013622000005852897,0.15951769999992393,0.16230670000004466
LKQ,5020,154,0.0012301999995543156,0.0013484999999491265,0.1603123000004416,0.16289099999994505
LLY,5020,102,0.001236600000083854,0.0014432999996643048,0.1596455999997488,0.16232549999949697
LMT,5020,109,0.001396999999997206,0.0014619000003222027,0.16047490000073594,0.16333380000105535
LNT,5020,107,0.0016333000003214693,0.0014653999996880884,0.1616132999997717,0.16471199999978126
LOW,5020,174,0.0013728999992963509,0.001414899999872432,0.16070980000040436,0.16349759999957314
LRCX,5020,69,0.001255700000001525,0.0013432000005195732,0.15925389999938488,0.16185279999990598
LULU,4375,190,0.0014548999997714418,0.0013451000004351954,0.11452430000008462,0.11732430000029126
LUV,5020,207,0.001188400000501133,0.0013002999994569109,0.1599581999998918,0.16244689999984985
LVS,5020,234,0.001376900000650494,0.0013894999992771773,0.1590554999993401,0.16182189999926777
LYB,3682,132,0.0013704000002690009,0.0014156999995975639,0.09752229999958217,0.10030839999944874
LYV,4775,127,0.0011323999997330247,0.001272900000003574,0.12688359999992826,0.12928889999966486
MA,4669,50,0.0011389999999664724,0.0014518000007228693,0.12245989999973972,0.12505070000042906
MAA,5020,130,0.0012378999999782536,0.0013730000000578002,0.15875789999972767,0.16136879999976372
MAR,5020,112,0.001309199999923294,0.001305399999182555,0.1589549000000261,0.16156949999913195
MAS,5020,173,0.001270499999918684,0.001309899999796471,0.1590291000002253,0.16160949999994045
MCD,5020,124,0.0014999999993960955,0.0015614000003552064,0.16042529999958788,0.16348669999933918
MCHP,5020,130,0.0015026999999463442,0.0014033999996172497,0.15901920000032987,0.16192529999989347
MCK,5020,133,0.001163500000075146,0.0012813000003006891,0.15918320000037056,0.1616280000007464
MCO,5020,155,0.0011779000005844864,0.0013619999999718857,0.15859140000065963,0.161131300001216
MDLZ,5020,106,0.0012025000005451147,0.0013403000002654153,0.15883970000049885,0.16138250000130938
MDT,5020,185,0.001382499999635911,0.0014105999998719199,0.15978799999993498,0.1625810999994428
MET,5020,119,0.0015103999994607875,0.0015723999995316262,0.15971929999977874,0.16280209999877115
META,3162,75,0.0013562999993155245,0.0013850999994247104,0.08342509999965841,0.08616649999839865
MGM,5020,157,0.0012914999997519772,0.001344000000244705,0.15963470000042435,0.16227020000042103
MHK,5020,254,0.0011930999999094638,0.0013393999997788342,0.15970420000030572,0.16223669999999402
MKC,5020,145,0.0013097999999445165,0.0012920000008307397,0.15942639999957464,0.1620282000003499
MKTX,5020,222,0.0014725999999427586,0.0014288000002125045,0.15818269999999757,0.16108410000015283
MLM,5020,169,0.0012212000001454726,0.0014075000008233474,0.1613612999999532,0.163990000000922
MMC,5020,59,0.0013603999996121274,0.0014125000006970367,0.16006329999981972,0.16283620000012888
MMM,5020,224,0.001389200000630808,0.0013281999999890104,0.15811329999996815,0.16083070000058797
MNST,5020,127,0.0012279000002308749,0.00130410000019765,0.15871119999974326,0.16124320000017178
MO,5020,127,0.0012277999994694255,0.001354699999865261,0.1595078000000285,0.1620902999993632
MOH,5020,207,0.0013310000003912137,0.0013693999999304651,0.1584422000005361,0.16114260000085778
MOS,5020,219,0.0014660999995612656,0.0014830999998594052,0.16037860000051296,0.16332779999993363
MPC,3389,117,0.0011782000001403503,0.0012907000000268454,0.09100080000007438,0.09346970000024157
MPWR,5020,153,0.001296100000217848,0.0013978999995742925,0.16085969999949157,0.1635536999992837
MRK,5020,159,0.001247999999577587,0.0014164000003802357,0.1585721999999805,0.16123659999993833
