ticker,rows,trades,load_s,signal_s,sim_s,total_s
BALL,5032,207,0.0016137000002345303,0.0025328000001536566,0.16445939999994152,0.1686059000003297
BAX,5032,204,0.0012047999998685555,0.002359200000682904,0.1615324000003966,0.16509640000094805
BBWI,5032,200,0.0016756000004534144,0.002515299999686249,0.16275760000007722,0.16694850000021688
BBY,5032,210,0.0013534999998228159,0.0023889000003691763,0.16297730000042066,0.16671970000061265
BDX,5032,208,0.0010585999998511397,0.0023010000004433095,0.16352079999978741,0.16688040000008186
BEN,5032,206,0.0011739999999917927,0.002338600000257429,0.1627513999992516,0.1662639999995008
BG,5032,199,0.0011049000004277332,0.0023068000000421307,0.16310379999958968,0.16651550000005955
BIIB,5032,201,0.0014142999998512096,0.0024484999994456302,0.16213990000051126,0.1660026999998081
BIO,5032,204,0.0011784999996962142,0.0023719999999229913,0.16245049999997718,0.1660009999995964
BK,5032,199,0.0014033000006747898,0.0024447000005238806,0.1626339000004009,0.16648190000159957
BKNG,5032,208,0.0012049999995724647,0.0023601000002599903,0.1615780000001905,0.16514310000002297
BKR,5032,201,0.0013625999999931082,0.0024343000004591886,0.16126689999964583,0.16506380000009813
BLDR,4910,197,0.0013129999997545383,0.002277700000377081,0.13338349999958155,0.13697419999971316
BLK,5032,206,0.0012103999997634673,0.002355399999942165,0.16122809999978926,0.1647938999994949
BMY,5032,195,0.0013281999999890104,0.0023654999995414983,0.1616014000001087,0.1652950999996392
BR,4475,174,0.0011760999996113242,0.002211600000009639,0.12307400000008784,0.1264616999997088
BRK,3629,256,0.0012568000001920154,0.0021179999994274112,0.09998649999943154,0.10336129999905097
BRO,5032,205,0.0009788000006665243,0.0023078999993231264,0.16384999999991123,0.16713669999990088
BSX,5032,214,0.0011307999993732665,0.002308499999344349,0.16204710000056366,0.16548639999928128
BWA,5032,204,0.0013017000001127599,0.0023533000003226334,0.16233439999996335,0.16598940000039875
BX,4411,161,0.001146599999628961,0.0021569000000454253,0.11849800000072719,0.12180150000040157
BXP,5032,213,0.0012226999997437815,0.0023458999994545593,0.162281100000655,0.16584969999985333
C,5032,191,0.0012059000000590459,0.002325899999959802,0.16308549999939714,0.166617299999416
CAG,5032,206,0.0016378999998778454,0.0024655000006532646,0.16251909999937197,0.16662249999990308
CAH,5032,191,0.0011760000006688642,0.0023054000002957764,0.162034500000118,0.16551590000108263
CAT,5032,185,0.0012912000001961133,0.0023573999997097417,0.16221889999997074,0.1658674999998766
CB,5032,225,0.0014090000004216563,0.002343799999835028,0.1618254999993951,0.1655782999996518
CBOE,3661,161,0.0011086000004070229,0.0020101999998587416,0.09793810000064695,0.10105690000091272
CBRE,5032,201,0.0010183000003962661,0.0022664999996777624,0.16552760000013222,0.16881240000020625
CCI,5032,199,0.001267300000108662,0.002328000000488828,0.16309830000045622,0.1666936000010537
CCL,5032,196,0.0012983000005988288,0.002382499999839638,0.16346279999925173,0.1671435999996902
CDNS,5032,195,0.0013863000003766501,0.0023469000007025898,0.16151540000009845,0.1652486000011777
CDW,2897,111,0.0012355999997453182,0.0018955999994432204,0.07758660000035889,0.08071779999954742
CE,5019,192,0.0009857000004558358,0.0022188000002643093,0.1361348000000362,0.13933930000075634
CF,4879,208,0.0010814999996000552,0.002290599999469123,0.13257809999959136,0.13595019999866054
CFG,2584,106,0.0010204000000157976,0.001748300000144809,0.06915969999954541,0.07192839999970602
CHD,5032,214,0.0009209999998347485,0.0022435000000768923,0.16204099999958999,0.16520549999950163
CHRW,5032,216,0.0010528000002523186,0.002284500000314438,0.16069419999985257,0.16403150000041933
CHTR,3772,150,0.0013718000000153552,0.0021138999991308083,0.10177750000002561,0.10526319999917177
CI,5032,199,0.0009895000002870802,0.002382499999839638,0.16434489999937796,0.16771689999950468
CINF,5032,195,0.0012066999997841776,0.0023525000005975016,0.16093700000055833,0.16449620000094
CL,5032,207,0.0011059999997087289,0.0023189000003185356,0.1597855999998501,0.16321049999987736
CLX,5032,203,0.0010349000003770925,0.002264899999318004,0.16570649999994203,0.16900629999963712
CMA,5032,213,0.0015921999993224745,0.002437300000565301,0.16339140000036423,0.167420900000252
CMCSA,5032,203,0.0014304999995147227,0.0024401999999099644,0.1645316999993156,0.1684023999987403
CME,5032,201,0.0013330000001587905,0.0025974999998652493,0.1613907000000836,0.16532120000010764
CMG,4764,196,0.0012580000002344605,0.002255899999909161,0.1276746000003186,0.13118850000046223
CMI,5032,200,0.0011295000003883615,0.002303600000232109,0.16135659999963536,0.16478970000025583
CMS,5032,202,0.0010859000003620167,0.0022730000000592554,0.16354619999947317,0.16690509999989445
CNC,5032,204,0.0012817999995604623,0.0023470000005545444,0.16391620000013063,0.16754500000024564
CNP,5032,212,0.0012523999994300539,0.0023382999997920706,0.16184359999988374,0.16543429999910586
COF,5032,210,0.0011954999999943539,0.0023325000001932494,0.16109310000047117,0.16462110000065877
COO,5032,200,0.00143599999955768,0.0024152999994839774,0.16118569999980537,0.16503699999884702
COP,5032,192,0.0014559999999619322,0.0024542000001019915,0.16233660000034433,0.16624680000040826
COR,5032,209,0.0010910999999396154,0.002285400000801019,0.16116779999993014,0.16454430000067077
COST,5032,192,0.001503200000115612,0.0024145999996108003,0.16234570000051463,0.16626350000024104
CPAY,3533,129,0.0012056999994456419,0.0021176000000195927,0.09433690000059869,0.09766020000006392
CPB,5032,210,0.001124800000070536,0.002253300000120362,0.16339719999996305,0.16677530000015395
CPRT,5032,204,0.0012877999997726874,0.0024234000002252287,0.1621314000003622,0.1658426000003601
CPT,5032,209,0.0011413000001994078,0.0022799000007580617,0.1640012999996543,0.16742250000061176
CRL,5032,188,0.0015733000000182074,0.0024967999997898005,0.1611524999998437,0.16522259999965172
CRM,5032,203,0.0013395000005402835,0.0032088000007206574,0.16216030000032333,0.16670860000158427
CSCO,5032,207,0.001320299999861163,0.0023037000000840635,0.1607029999995575,0.16432699999950273
CSGP,5032,210,0.0011330999996062019,0.0023202000002129353,0.16375280000011116,0.1672060999999303
CSX,5032,209,0.001150699999925564,0.002326599999832979,0.1637971000000107,0.16727439999976923
CTAS,5032,197,0.001049599999532802,0.0023148000000219326,0.16383009999935894,0.16719449999891367
CTRA,5032,216,0.0011070999998992193,0.0022988999999142834,0.16144189999977243,0.16484789999958593
CTSH,5032,197,0.0012956000000485801,0.0024338000002899207,0.16439710000031482,0.16812650000065332
CVS,5032,201,0.0012302000004638103,0.0023092999999789754,0.16194459999951505,0.16548409999995783
CVX,5032,189,0.0013586000004579546,0.0025006000005305395,0.1631617000002734,0.1670209000012619
CZR,2586,107,0.0013184999997974955,0.0017796000001908396,0.07064149999951042,0.07373959999949875
D,5032,213,0.0010794999998324784,0.002237099999547354,0.16320009999981266,0.1665166999991925
DAL,4446,171,0.0011104000004706904,0.0021452999999382882,0.11957499999971333,0.1228307000001223
DD,5032,197,0.0013724999998885323,0.002444100000502658,0.16131029999996827,0.16512690000035946
DE,5032,212,0.0014612000004490255,0.0023971000000528875,0.16113010000026406,0.16498840000076598
DECK,5032,222,0.0012612000000444823,0.0023387999999613385,0.16132950000064739,0.1649295000006532
DG,3806,148,0.0011730999995052116,0.00214129999949364,0.10268410000026051,0.10599849999925937
DGX,5032,177,0.001066700000592391,0.002274100000249746,0.16212030000042432,0.16546110000126646
DHI,5032,213,0.0011104999994131504,0.002327299999706156,0.16334879999976692,0.16678659999888623
DHR,5032,209,0.001433299999916926,0.0024382000001423876,0.16705809999984922,0.17092959999990853
DIS,5032,203,0.0012138000001868932,0.002349100000174076,0.1619431999997687,0.16550610000012966
DLR,5032,216,0.0011859000005642883,0.002344200000152341,0.16287689999990107,0.1664070000006177
DLTR,5032,205,0.0011812000002464629,0.0023010000004433095,0.16206489999967744,0.1655471000003672
DOC,5032,204,0.0014290000008259085,0.0024273999997603823,0.16403650000029302,0.1678929000008793
DOV,5032,200,0.0010820999996212777,0.002282999999806634,0.16402149999976245,0.16738659999919037
DPZ,5032,202,0.001371399999698042,0.0023826000006010872,0.16420169999946665,0.16795569999976578
DRI,5032,219,0.0013872999998056912,0.002423800000542542,0.16342579999945883,0.16723689999980706
DTE,5032,212,0.0013093999996272032,0.0023368000001937617,0.16323650000049383,0.1668827000003148
DUK,5032,203,0.001446399999622372,0.0024191999991671764,0.16102039999987028,0.16488599999865983
DVA,5032,191,0.0011655999996946775,0.0023184000001492677,0.1622201000000132,0.16570409999985714
DVN,5032,191,0.0014129000001048553,0.0024563000006310176,0.16200819999994565,0.16587740000068152
DXCM,4962,190,0.0013015000004088506,0.0022735000002285233,0.13566810000065743,0.1392431000012948
EA,5032,217,0.0011270000004515168,0.002315400000043155,0.16282070000033855,0.16626310000083322
EBAY,5032,188,0.0012045000003126916,0.0023397000004479196,0.16372789999968518,0.1672721000004458
ECL,5032,222,0.001106699999581906,0.002345200000490877,0.1610833000004277,0.16453520000050048
ED,5032,198,0.001067000000148255,0.0023509000002377434,0.16225870000016585,0.16567660000055184
EFX,5032,192,0.0014632000002166023,0.0024448000003758352,0.16013420000035694,0.16404220000094938
EG,5032,214,0.0011632000005192822,0.0023433999995177146,0.1624193000006926,0.1659259000007296
EIX,5032,202,0.0012093000004824717,0.0023346999996647355,0.1618596999996953,0.1654036999998425
EL,5032,201,0.0014145000004646135,0.002370100000007369,0.1629069000000527,0.16669150000052468
ELV,5032,215,0.0011969999995926628,0.0023201000003609806,0.16168019999986427,0.16519729999981791
EMN,5032,198,0.0012294999996811384,0.002338600000257429,0.16231629999947472,0.1658843999994133
EMR,5032,200,0.001448799999707262,0.0024430999992546276,0.16067930000008346,0.16457119999904535
ENPH,3208,121,0.001368700000057288,0.002344000000448432,0.08607279999978346,0.08978550000028918
EOG,5032,207,0.0011172000004080473,0.0022886000006110407,0.1613337999997384,0.1647396000007575
EPAM,3244,123,0.0015152999994825223,0.0023351999998340034,0.08773409999957948,0.09158459999889601
EQIX,5032,205,0.0013643000002048211,0.0024575999996159226,0.1626962000000276,0.16651809999984835
EQR,5032,198,0.0012423999996826751,0.0023185000000012224,0.16318129999945086,0.16674219999913475
EQT,5032,213,0.00138399999923422,0.0024116999993566424,0.16161570000076608,0.16541139999935695
ERIE,5032,196,0.001298500000302738,0.0023537000006399467,0.16247139999995852,0.1661236000009012
ES,5032,185,0.0012453000008463277,0.0023634000008314615,0.1634803999995711,0.16708910000124888
ESS,5032,205,0.001141499999903317,0.002324400000361493,0.16582709999966028,0.1692929999999251
ETN,5032,200,0.0016445999999632477,0.0027577999999266467,0.1627360000002227,0.1671384000001126
ETR,5032,223,0.0013760000001639128,0.002407199999652221,0.16246880000016972,0.16625199999998586
EVRG,5032,212,0.0016333000003214693,0.0025031000004673842,0.16470459999982268,0.16884100000061153
EW,5032,195,0.001349600000139617,0.002456700000038836,0.16299650000019028,0.16680280000036873
EXC,5032,207,0.0012585000004037283,0.00238809999973455,0.16318670000055135,0.16683330000068963
EXPD,5032,196,0.00116379999963101,0.002334899999368645,0.16427879999992,0.16777749999891967
EXPE,4894,185,0.0011647000001175911,0.002268000000185566,0.13226490000033664,0.1356976000006398
EXR,5032,211,0.0012603000004673959,0.0023934999999255524,0.1620135000002847,0.16566730000067764
F,5032,204,0.0013750999996773317,0.002397900000687514,0.16421059999993304,0.16798360000029788
FANG,3072,128,0.0011525999998411862,0.0019029999994017999,0.08335509999960777,0.08641069999885076
FAST,5032,195,0.0010368000002927147,0.0022564999999303836,0.16403099999934057,0.16732429999956366
FCX,5032,197,0.0011657000004561269,0.0023566999998365645,0.1630195999996431,0.1665419999999358
FDS,5032,191,0.0010775999999168562,0.0023201000003609806,0.16285789999983535,0.1662556000001132
FDX,5032,191,0.0014213000004019705,0.002416299999822513,0.16233620000002702,0.1661738000002515
FE,5032,211,0.001367200000458979,0.002457700000377372,0.16189260000010108,0.16571750000093743
FFIV,5032,199,0.0014782000007471652,0.0024880000000848668,0.16201400000045396,0.165980200001286
FI,5032,216,0.0011524999999892316,0.0023313000001508044,0.16235280000000785,0.16583660000014788
FICO,5032,205,0.001220899999680114,0.0023916000000099302,0.16150550000020303,0.16511799999989307
FIS,5032,205,0.0013219000002209214,0.002414699999462755,0.16139300000031653,0.1651296000000002
FITB,5032,210,0.0013460000000122818,0.002368899999964924,0.16304279999985738,0.16675769999983459
FMC,5032,213,0.0013746000004175585,0.002410200000667828,0.16336039999987406,0.16714520000095945
FRT,5032,201,0.00137670000003709,0.0023649000004297704,0.16243179999946733,0.1661733999999342
FSLR,4558,183,0.0014367000003403518,0.0023172000001068227,0.1228160000000571,0.12656990000050428
FTNT,3803,160,0.0012193999991723103,0.0020220000005792826,0.1024081000005026,0.10564950000025419
GD,5032,216,0.001418099999682454,0.0023612000004504807,0.16309019999971497,0.1668694999998479
GE,5032,201,0.0014559999999619322,0.002463499999976193,0.16114489999927173,0.16506439999920985
GEN,5032,186,0.0015241000000969507,0.0024559000003137044,0.16284730000006675,0.1668273000004774
GILD,5032,221,0.0012325000006967457,0.0023825999996915925,0.16173869999965973,0.16535380000004807
GIS,5032,226,0.0014222999998310115,0.0025361999996675877,0.1633033999996769,0.1672618999991755
GL,5032,212,0.001398200000039651,0.0025894999998854473,0.1609067999997933,0.1648944999997184
GLW,5032,195,0.0012810000007448252,0.0023370000008071656,0.16225239999948826,0.16587040000104025
GM,3551,139,0.0013191999996706727,0.0020920999995723832,0.09651099999973667,0.09992229999897972
GNRC,3746,156,0.0011315000001559383,0.002011999999922409,0.10117340000033437,0.10431690000041272
GOOG,5032,199,0.0010398000003988273,0.0022877000001244596,0.1631681999997454,0.1664957000002687
GOOGL,5032,203,0.001127700000324694,0.002335000000130094,0.16212200000063604,0.16558470000109082
GPC,5032,212,0.0011212999997951556,0.0024057999999058666,0.1628376999997272,0.16636479999942821
GPN,5032,202,0.0011622000001807464,0.0023389999996652477,0.1631761999997252,0.1666773999995712
GRMN,5032,210,0.0013468000006469083,0.002375000000029104,0.1622642000002088,0.16598600000088481
GS,5032,204,0.0011631000006673275,0.002335799999855226,0.16086030000042228,0.16435920000094484
GWW,5032,192,0.0011984000002485118,0.0023400000000037835,0.16249990000051184,0.16603830000076414
HAL,5032,187,0.0014037000000826083,0.002415300000393472,0.16140530000029685,0.16522430000077293
HAS,5032,198,0.001142699999945762,0.0023061000001689536,0.16172780000033526,0.16517660000044998
HBAN,5032,200,0.0012025000005451147,0.0026061999997182284,0.16191430000071705,0.1657230000009804
HCA,3475,135,0.001292500000090513,0.002260900000692345,0.09383489999981975,0.09738830000060261
HD,5032,212,0.0011026000001947978,0.0022615999996560276,0.16269000000011147,0.1660541999999623
HIG,5032,214,0.0013395999994827434,0.0023680999993302976,0.16250529999979335,0.1662129999986064
HII,3467,139,0.0011909999993804377,0.001974599999812199,0.09481369999957678,0.09797929999876942
HLT,2780,121,0.0011679999997795676,0.001893499999823689,0.0742870000003677,0.07734849999997095
HOLX,5032,202,0.0009822000001804554,0.0022541999996974482,0.16145810000034544,0.16469450000022334
HON,5032,206,0.0012968999999429798,0.002407400000265625,0.16153900000063004,0.16524330000083864
HPQ,5032,211,0.0013367999999900348,0.0025025999993886217,0.1606669000002512,0.16450629999962985
HRL,5032,208,0.0011671000002024812,0.002336499999728403,0.1644360999998753,0.16793969999980618
HSIC,5032,211,0.0011928000003536,0.002356099999815342,0.16071019999981218,0.16425909999998112
HST,5032,212,0.0012372000001050765,0.0023497000001952983,0.16482780000023922,0.1684147000005396
HSY,5032,205,0.0011593999997785431,0.002309199999217526,0.16031380000003992,0.163782399999036
HUBB,5032,212,0.0013082000004942529,0.0023748000003251946,0.1615581000005477,0.16524110000136716
HUM,5032,208,0.0013677999995707069,0.0024348999995709164,0.1616928999992524,0.16549559999839403
IBM,5032,195,0.0012575000000651926,0.0024246000002676737,0.16226689999984956,0.16594900000018242
ICE,4811,198,0.0015878000003795023,0.002421700000013516,0.13016460000017105,0.13417410000056407
IDXX,5032,203,0.001424300000508083,0.0024212999996962026,0.1615179000000353,0.16536350000023958
IEX,5032,214,0.001147099999798229,0.0023487999997087172,0.1605794999995851,0.16407539999909204
IFF,5032,197,0.0013591999995696824,0.0024014000000533997,0.16232599999966624,0.16608659999928932
ILMN,5032,211,0.0011813999999503721,0.0023983000000953325,0.1611641999998028,0.1647438999998485
INCY,5032,178,0.0012346000003162771,0.002377699999669858,0.16111420000015642,0.16472650000014255
INTC,5032,199,0.0012460999996619648,0.002353400000174588,0.1622545000000173,0.16585399999985384
INTU,5032,213,0.0012409000000843662,0.002360400000725349,0.16226220000044123,0.16586350000125094
IP,5032,202,0.0011453000006440561,0.0023493999997299397,0.16070349999972677,0.16419820000010077
IPG,5032,205,0.0014174999996612314,0.0024376999999731197,0.16439730000001873,0.16825249999965308
IQV,2931,112,0.0014285999995991006,0.002042299999629904,0.08084280000002764,0.08431369999925664
IRM,5032,203,0.001086100000065926,0.0022651999997833627,0.16120950000004086,0.16456079999989015
ISRG,5032,206,0.001072099999873899,0.0023053000004438218,0.16290239999943879,0.1662797999997565
IT,5032,190,0.001225999999405758,0.0023293999993256875,0.16394430000036664,0.16749969999909808
ITW,5032,191,0.0012123999995310442,0.00236990000030346,0.1611996999999974,0.1647819999998319
IVZ,5032,206,0.00126780000027793,0.0024067000003924477,0.1623423000000912,0.16601680000076158
J,5032,201,0.0012425000004441245,0.0023634999997739214,0.162208599999758,0.16581459999997605
JBHT,5032,194,0.0011346000001140055,0.002319799999895622,0.16164479999952164,0.16509919999953127
JBL,5032,190,0.0014726999997947132,0.0023806999997759704,0.1619278000007398,0.1657812000003105
JCI,5032,196,0.0013085999999020714,0.0023934999999255524,0.1619444999996631,0.16564659999949072
JKHY,5032,206,0.0014368000001923065,0.0024171999993995996,0.16251999999985856,0.16637399999945046
JNJ,5032,201,0.0012234999994689133,0.0023175999995146412,0.1632315999995626,0.16677269999854616
JPM,5032,200,0.0013665999995282618,0.0023133999993660836,0.1621978000002855,0.16587779999917984
K,5032,221,0.001105199999983597,0.0023042000002533314,0.16334960000040155,0.16675900000063848
KDP,4191,179,0.0011016999997082166,0.002258399999846006,0.11535189999995055,0.11871199999950477
KEY,5032,219,0.001262700000552286,0.0025088000002142508,0.16325269999924785,0.1670242000000144
KEYS,2566,100,0.0015406000002258224,0.0019069999998464482,0.06967749999967054,0.07312509999974282
KIM,5032,209,0.0009931000004144153,0.0024930999998105108,0.1624432999997225,0.16592949999994744
KKR,3640,147,0.0013968000002932968,0.0020678000000771135,0.10021000000051572,0.10367460000088613
KLAC,5032,203,0.0009955000004993053,0.0022607000000789412,0.1647438999998485,0.16800010000042676
KMB,5032,205,0.0015098999992915196,0.0026250000000800355,0.16221240000049875,0.1663472999998703
KMI,3493,139,0.0011208999994778424,0.001978600000256847,0.0969875000000684,0.10008699999980308
KMX,5032,187,0.001544599999760976,0.002536899999540765,0.16463999999996304,0.16872149999926478
KO,5032,215,0.00134760000037204,0.0023808999994798796,0.1660728000006202,0.1698013000004721
KR,5032,228,0.0012014000003546244,0.002458199999637145,0.16521510000075068,0.16887470000074245
L,5032,211,0.001227100000505743,0.002371300000049814,0.16184580000026472,0.16544420000082027
LDOS,4581,171,0.0012442999995982973,0.0022015999993527657,0.12422749999950611,0.12767339999845717
LEN,5032,219,0.0012899000003017136,0.002404799999567331,0.16216239999994286,0.1658570999998119
LH,5032,210,0.0011089999998148414,0.0023549999996248516,0.16232820000004722,0.1657921999994869
LHX,5032,211,0.0013102000002618297,0.002457699999467877,0.16199409999990166,0.16576199999963137
LII,5032,204,0.0012921000006826944,0.002671100000043225,0.1614637999991828,0.16542699999990873
LIN,5032,202,0.0010800999998537009,0.002309100000275066,0.1620164999994813,0.16540569999961008
LKQ,5032,207,0.0012591999993674108,0.002368399999795656,0.16222319999997126,0.16585079999913432
LLY,5032,198,0.0012305000000196742,0.0024016999996092636,0.16181890000007115,0.1654510999997001
LMT,5032,207,0.0015017000005173031,0.0025544000000081724,0.1642489999994723,0.16830509999999776
LNT,5032,229,0.001596600000084436,0.0026494000003367546,0.16577010000037262,0.1700161000007938
LOW,5032,193,0.0016719000004741247,0.0024743999993006582,0.16322499999932916,0.16737129999910394
LRCX,5032,206,0.0012054999997417326,0.002395499999693129,0.16326810000009573,0.1668690999995306
LULU,4387,166,0.0012792999996236176,0.0022560000006706105,0.11917629999970814,0.12271160000000236
LUV,5032,194,0.0012808000001314213,0.002412999999251042,0.16475890000037907,0.16845269999976153
LVS,5032,192,0.0016806000003271038,0.0025477999997747247,0.16389039999921806,0.1681187999993199
LYB,3694,141,0.0016078000007837545,0.0022146000001157518,0.10035850000076607,0.10418090000166558
LYV,4787,175,0.0011151999997309758,0.002237800000330026,0.12924199999997654,0.13259500000003754
MA,4681,207,0.0012757000004057772,0.002266000000417989,0.12710320000041975,0.1306449000012435
MAA,5032,212,0.001243199999407807,0.0024131000000124914,0.16344039999967208,0.16709669999909238
MAR,5032,195,0.0012274999999135616,0.0024051000000326894,0.1643738000002486,0.16800640000019484
MAS,5032,208,0.0016326000004482921,0.0025186000002577202,0.16268849999960366,0.16683970000030968
MCD,5032,219,0.0012558999997054343,0.002421499999400112,0.16479059999983292,0.16846799999893847
MCHP,5032,199,0.0012851999999838881,0.002667699999619799,0.1653325000006589,0.1692854000002626
MCK,5032,197,0.0016535000004296307,0.0025030000006154296,0.1642149999997855,0.16837150000083057
MCO,5032,207,0.001185500000246975,0.00243159999990894,0.16243279999980587,0.16604989999996178
MDLZ,5032,211,0.0013056999996479135,0.0024815999995553284,0.16463040000053297,0.16841769999973621
MDT,5032,197,0.0013561999994635698,0.002461399999447167,0.16419190000033268,0.16800949999924342
MET,5032,209,0.0015147000003707944,0.0027283999997962383,0.16274350000003324,0.16698660000020027
META,3174,129,0.0011227000004510046,0.0020244999996066326,0.08597289999943314,0.08912009999949078
MGM,5032,196,0.0010630999995555612,0.0026762999996208237,0.16317460000027495,0.16691399999945133
MHK,5032,205,0.0012936999992234632,0.002501299999494222,0.16283210000074178,0.16662709999945946
MKC,5032,192,0.0012241000003996305,0.0024387000003116555,0.16415559999950347,0.16781840000021475
MKTX,5032,211,0.001534499999252148,0.0024895000005926704,0.1642507000005935,0.16827470000043832
MLM,5032,205,0.0013755999998465995,0.002443499999571941,0.16280259999984992,0.16662169999926846
MMC,5032,218,0.0012580000002344605,0.0024352999998882296,0.16202009999960865,0.16571339999973134
MMM,5032,200,0.001100100000257953,0.0026182999999946333,0.16210049999972398,0.16581889999997657
MNST,5032,192,0.0012537000002339482,0.002384699999311124,0.16179000000011,0.16542839999965508
MO,5032,204,0.001361900000119931,0.002428900000268186,0.1655972999997175,0.16938810000010562
MOH,5032,205,0.001273800000490155,0.0023724000002403045,0.16338120000000345,0.1670274000007339
MOS,5032,199,0.0014119999996182742,0.0028824000000895467,0.16612510000049951,0.17041950000020734
MPC,3401,135,0.0013745000005656038,0.0022432000005210284,0.09218669999972917,0.0958044000008158
MPWR,5032,199,0.0010020999998232583,0.002271399999699497,0.1622583999997005,0.16553189999922324
MRK,5032,206,0.0012510999995356542,0.002365800000006857,0.16244430000006105,0.16606119999960356
MS,5032,203,0.0014415999994525919,0.0024064999997790437,0.16545839999980672,0.16930649999903835
