Date,Close,signal
2005-01-03,5.624306678771973,10
2005-01-04,5.646625518798828,0
2005-01-05,5.597928047180176,0
2005-01-06,5.7764787673950195,0
2005-01-07,5.802855014801025,0
2005-01-10,5.812997817993164,0
2005-01-11,5.83126163482666,0
2005-01-12,5.800824165344238,0
2005-01-13,5.784592151641846,0
2005-01-14,5.849524021148682,0
2005-01-18,6.066620826721191,0
2005-01-19,5.981404781341553,0
2005-01-20,5.946911334991455,0
2005-01-21,5.802855014801025,0
2005-01-24,5.812997817993164,0
2005-01-25,5.9387969970703125,0
2005-01-26,5.85154914855957,0
2005-01-27,5.843434810638428,0
2005-01-28,5.656768321990967,0
2005-01-31,5.806912899017334,0
2005-02-01,5.920536518096924,0
2005-02-02,5.9935784339904785,0
2005-02-03,5.881987571716309,0
2005-02-04,5.88401460647583,0
2005-02-07,5.821114540100098,0
2005-02-08,5.675029754638672,0
2005-02-09,5.606043338775635,0
2005-02-10,5.644594669342041,0
2005-02-11,5.636480808258057,0
2005-02-14,5.6303911209106445,0
2005-02-15,5.616190433502197,0
2005-02-16,5.622277736663818,0
2005-02-17,5.642566204071045,0
2005-02-18,5.579667568206787,0
2005-02-22,5.504596710205078,0
2005-02-23,5.528988361358643,0
2005-02-24,5.640786647796631,0
2005-02-25,5.685509204864502,0
2005-02-28,5.6916069984436035,0
2005-03-01,5.740392684936523,0
2005-03-02,5.848127841949463,0
2005-03-03,6.096116542816162,0
2005-03-04,6.181489944458008,0
2005-03-07,6.1692938804626465,0
2005-03-08,6.124575614929199,0
2005-03-09,6.100183010101318,0
2005-03-10,6.071724891662598,0
2005-03-11,5.984316825866699,0
2005-03-14,6.069690704345703,0
2005-03-15,6.069690704345703,0
2005-03-16,5.89284610748291,0
2005-03-17,5.815601348876953,0
2005-03-18,5.68347692489624,0
2005-03-21,5.626559257507324,0
2005-03-22,5.636722564697266,0
2005-03-23,5.6916069984436035,0
2005-03-24,5.74852180480957,0
2005-03-28,5.846093654632568,0
2005-03-29,5.882681369781494,0
2005-03-30,5.945695877075195,0
2005-03-31,5.923337459564209,0
2005-04-01,5.71193265914917,0
2005-04-04,5.762750625610352,0
2005-04-05,5.844059467315674,0
2005-04-06,5.805439472198486,0
2005-04-07,5.890811443328857,0
2005-04-08,5.7830810546875,0
2005-04-11,5.726163387298584,0
2005-04-12,5.874550819396973,0
2005-04-13,5.83186149597168,0
2005-04-14,5.681442737579346,0
2005-04-15,5.600133895874023,0
