Date,Close,signal
2005-01-21,10.524053573608398,0.0
2005-01-24,10.233363151550293,0.0
2005-01-25,10.351787567138672,0.0
2005-01-26,10.30334186553955,0.0
2005-01-27,10.217209815979004,0.0
2005-01-28,10.152409553527832,0.0
2005-01-31,10.584428787231445,0.0
2005-02-01,10.843634605407715,0.0
2005-02-02,11.12445068359375,0.0
2005-02-03,10.946239471435547,0.0
2005-02-04,11.01644229888916,0.0
2005-02-07,10.800439834594727,0.0
2005-02-08,11.227051734924316,0.0
2005-02-09,10.919243812561035,0.0
2005-02-10,10.962444305419922,0.0
2005-02-11,10.962444305419922,0.0
2005-02-14,10.881433486938477,0.0
2005-02-15,10.93004035949707,0.0
2005-02-16,10.822033882141113,0.0
2005-02-17,10.800439834594727,0.0
2005-02-18,10.957040786743164,0.0
2005-02-22,10.714032173156738,0.0
2005-02-23,10.962444305419922,0.0
2005-02-24,11.07044506072998,0.0
2005-02-25,11.302652359008789,0.0
2005-02-28,11.405255317687988,0.0
2005-03-01,11.378260612487793,0.0
2005-03-02,11.227051734924316,0.0
2005-03-03,11.135248184204102,0.0
2005-03-04,11.221650123596191,0.0
2005-03-07,11.3404541015625,0.0
2005-03-08,11.318853378295898,0.0
2005-03-09,11.12445068359375,0.0
2005-03-10,11.200054168701172,0.0
2005-03-11,11.232450485229492,0.0
2005-03-14,11.345855712890625,0.0
2005-03-15,11.318853378295898,0.0
2005-03-16,11.135248184204102,0.0
2005-03-17,11.12445068359375,0.0
2005-03-18,11.08124828338623,0.0
2005-03-21,11.140645980834961,0.0
2005-03-22,10.908443450927734,0.0
2005-03-23,11.108248710632324,0.0
2005-03-24,11.183845520019531,0.0
2005-03-28,11.075851440429688,0.0
2005-03-29,10.93543815612793,0.0
2005-03-30,11.097445487976074,0.0
2005-03-31,11.04344654083252,0.0
2005-04-01,11.01644229888916,0.0
2005-04-04,10.919243812561035,0.0
2005-04-05,11.000242233276367,0.0
2005-04-06,10.978643417358398,0.0
2005-04-07,10.919243812561035,0.0
2005-04-08,10.978643417358398,0.0
2005-04-11,10.957040786743164,0.0
2005-04-12,11.065046310424805,0.0
2005-04-13,10.800439834594727,0.0
2005-04-14,10.546626091003418,0.0
2005-04-15,10.417023658752441,0.0
2005-04-18,10.427820205688477,0.0
2005-04-19,10.265813827514648,0.0
2005-04-20,10.125411987304688,1.0
2005-04-21,10.422420501708984,1.0
2005-04-22,10.157806396484375,0.0
2005-04-25,10.325220108032227,0.0
2005-04-26,10.13620662689209,0.0
2005-04-27,10.238809585571289,0.0
2005-04-28,10.119440078735352,0.0
2005-04-29,10.265942573547363,0.0
2005-05-02,10.244236946105957,0.0
2005-05-03,10.369034767150879,0.0
2005-05-04,10.569793701171875,0.0
2005-05-05,10.700016975402832,0.0
2005-05-06,10.743432998657227,0.0
2005-05-09,10.738000869750977,0.0
2005-05-10,10.607778549194336,0.0
2005-05-11,10.74885368347168,0.0
2005-05-12,10.645757675170898,0.0
2005-05-13,10.716299057006836,0.0
2005-05-16,10.884503364562988,0.0
2005-05-17,10.917058944702148,0.0
2005-05-18,11.150376319885254,0.0
2005-05-19,11.134101867675781,0.0
2005-05-20,11.280601501464844,0.0
2005-05-23,11.204635620117188,0.0
2005-05-24,11.058134078979492,0.0
2005-05-25,10.824817657470703,0.0
2005-05-26,10.955044746398926,0.0
2005-05-27,11.025580406188965,0.0
2005-05-31,10.949615478515625,0.0
2005-06-01,10.976746559143066,0.0
2005-06-02,11.177506446838379,0.0
2005-06-03,11.031004905700684,0.0
2005-06-06,10.98759651184082,0.0
2005-06-07,11.052705764770508,0.0
2005-06-08,10.982169151306152,0.0
2005-06-09,10.846521377563477,0.0
2005-06-10,10.868230819702148,0.0
2005-06-13,10.933333396911621,0.0
2005-06-14,11.09068775177002,0.0
2005-06-15,11.058134078979492,0.0
2005-06-16,11.166654586791992,0.0
2005-06-17,11.210063934326172,0.0
2005-06-20,11.166654586791992,0.0
2005-06-21,11.134101867675781,0.0
2005-06-22,11.139527320861816,0.0
2005-06-23,10.906210899353027,0.0
2005-06-24,10.933333396911621,0.0
2005-06-27,10.80854320526123,0.0
2005-06-28,11.052705764770508,0.0
2005-06-29,11.112395286560059,0.0
2005-06-30,11.280601501464844,0.0
2005-07-01,11.313152313232422,0.0
2005-07-05,11.687549591064453,0.0
2005-07-06,11.736382484436035,0.0
2005-07-07,11.671268463134766,0.0
2005-07-08,11.703824996948242,0.0
2005-07-11,11.649566650390625,0.0
2005-07-12,11.692975044250488,0.0
2005-07-13,11.448808670043945,0.0
2005-07-14,11.443378448486328,0.0
2005-07-15,11.65499210357666,0.0
2005-07-18,11.698397636413574,0.0
2005-07-19,11.996826171875,0.0
2005-07-20,11.855753898620605,0.0
2005-07-21,11.579026222229004,0.0
2005-07-22,11.557320594787598,0.0
2005-07-25,11.649566650390625,0.0
2005-07-26,11.720102310180664,0.0
2005-07-27,11.79063892364502,0.0
2005-07-28,11.948646545410156,0.0
2005-07-29,11.954092025756836,0.0
2005-08-01,11.93229866027832,0.0
2005-08-02,11.823328971862793,0.0
2005-08-03,11.785189628601074,0.0
2005-08-04,11.681673049926758,0.0
2005-08-05,11.567253112792969,0.0
2005-08-08,11.540007591247559,0.0
2005-08-09,11.599944114685059,0.0
2005-08-10,11.55090618133545,0.0
2005-08-11,11.44738483428955,0.0
2005-08-12,11.38744831085205,0.0
2005-08-15,11.436490058898926,0.0
2005-08-16,11.289373397827148,0.0
2005-08-17,11.234890937805176,0.0
2005-08-18,11.08778190612793,0.0
2005-08-19,11.131372451782227,0.0
2005-08-22,11.060534477233887,0.0
2005-08-23,11.08778190612793,0.0
2005-08-24,11.17495346069336,0.0
2005-08-25,11.16405963897705,0.0
2005-08-26,10.995153427124023,0.0
2005-08-29,11.060534477233887,0.0
2005-08-30,10.967915534973145,0.0
2005-08-31,11.278477668762207,0.0
2005-09-01,11.17495346069336,0.0
2005-09-02,11.109573364257812,0.0
2005-09-06,11.376555442810059,0.0
2005-09-07,11.610843658447266,0.0
2005-09-08,11.59449577331543,0.0
2005-09-09,11.68712043762207,0.0
2005-09-12,11.992239952087402,0.0
2005-09-13,11.948646545410156,0.0
2005-09-14,11.73071002960205,0.0
2005-09-15,11.77974796295166,0.0
2005-09-16,11.877814292907715,0.0
2005-09-19,11.589044570922852,0.0
2005-09-20,11.327515602111816,0.0
2005-09-21,11.180407524108887,0.0
2005-09-22,11.169508934020996,0.0
2005-09-23,11.04419231414795,0.0
2005-09-26,10.918874740600586,0.0
2005-09-27,10.78811264038086,0.0
2005-09-28,10.749968528747559,0.0
2005-09-29,10.597408294677734,0.0
2005-09-30,10.706381797790527,1.0
2005-10-03,10.78811264038086,0.0
2005-10-04,10.679140090942383,0.0
2005-10-05,10.417612075805664,0.0
2005-10-06,10.439401626586914,1.0
2005-10-07,10.526579856872559,0.0
2005-10-10,10.433956146240234,0.0
2005-10-11,10.5156831741333,0.0
2005-10-12,10.37402057647705,0.0
2005-10-13,10.335875511169434,0.0
2005-10-14,10.199664115905762,0.0
2005-10-17,10.237811088562012,1.0
2005-10-18,10.177870750427246,0.0
2005-10-19,10.33043098449707,1.0
2005-10-20,10.575615882873535,0.0
2005-10-21,10.406712532043457,0.0
2005-10-24,10.597408294677734,0.0
2005-10-25,10.379464149475098,0.0
2005-10-26,10.30864143371582,0.0
2005-10-27,10.123388290405273,0.0
2005-10-28,10.36976432800293,0.0
2005-10-31,10.315016746520996,0.0
2005-11-01,10.440940856933594,0.0
2005-11-02,10.676370620727539,0.0
2005-11-03,10.594243049621582,0.0
2005-11-04,10.517593383789062,0.0
2005-11-07,10.758493423461914,0.0
2005-11-08,10.670892715454102,0.0
2005-11-09,10.725640296936035,0.0
2005-11-10,10.95012378692627,0.0
2005-11-11,10.796819686889648,0.0
2005-11-14,10.824193000793457,0.0
2005-11-15,10.862524032592773,0.0
2005-11-16,10.807770729064941,0.0
2005-11-17,11.026773452758789,0.0
2005-11-18,11.00487995147705,0.0
2005-11-21,11.070573806762695,0.0
2005-11-22,11.180075645446777,0.0
2005-11-23,11.240300178527832,0.0
2005-11-25,11.29504680633545,0.0
2005-11-28,11.169123649597168,0.0
2005-11-29,11.20744800567627,0.0
2005-11-30,11.180075645446777,0.0
2005-12-01,11.20744800567627,0.0
2005-12-02,11.300525665283203,0.0
2005-12-05,11.262199401855469,0.0
2005-12-06,11.229345321655273,0.0
2005-12-07,11.223875045776367,0.0
2005-12-08,11.06510066986084,0.0
2005-12-09,11.125329971313477,0.0
2005-12-12,10.99392032623291,0.0
2005-12-13,11.103425025939941,0.0
2005-12-14,11.103425025939941,0.0
2005-12-15,11.119851112365723,0.0
2005-12-16,11.108894348144531,0.0
2005-12-19,11.147222518920898,0.0
2005-12-20,11.037720680236816,0.0
2005-12-21,11.09794807434082,0.0
2005-12-22,11.240300178527832,0.0
2005-12-23,11.147222518920898,0.0
2005-12-27,11.141751289367676,0.0
2005-12-28,11.05414867401123,0.0
2005-12-29,11.0760498046875,0.0
2005-12-30,11.048667907714844,0.0
2006-01-03,10.95012378692627,0.0
2006-01-04,10.862524032592773,0.0
2006-01-05,10.736598014831543,0.0
2006-01-06,10.944643020629883,0.0
2006-01-09,11.05414867401123,0.0
2006-01-10,11.804231643676758,0.0
2006-01-11,11.61807632446289,0.0
2006-01-12,11.525003433227539,0.0
2006-01-13,11.771382331848145,0.0
2006-01-17,11.744006156921387,0.0
2006-01-18,11.74947738647461,0.0
2006-01-19,11.913735389709473,0.0
2006-01-20,11.497626304626465,0.0
2006-01-23,11.525003433227539,0.0
2006-01-24,11.711148262023926,0.0
2006-01-25,11.65092658996582,0.0
2006-01-26,11.77685832977295,0.0
2006-01-27,11.782329559326172,0.0
2006-01-30,11.732850074768066,0.0
2006-01-31,11.655879974365234,0.0
2006-02-01,11.600893020629883,0.0
2006-02-02,11.457947731018066,0.0
2006-02-03,11.408464431762695,0.0
2006-02-06,11.336991310119629,0.0
2006-02-07,11.265515327453613,0.0
2006-02-08,11.282013893127441,0.0
2006-02-09,11.408464431762695,0.0
2006-02-10,11.271011352539062,0.0
2006-02-13,11.238025665283203,0.0
2006-02-14,11.265515327453613,0.0
2006-02-15,11.232531547546387,0.0
2006-02-16,11.199532508850098,0.0
2006-02-17,11.139059066772461,0.0
2006-02-21,11.07857608795166,0.0
2006-02-22,11.177547454833984,0.0
2006-02-23,11.238025665283203,0.0
2006-02-24,11.183043479919434,0.0
2006-02-27,11.161051750183105,0.0
2006-02-28,11.155550003051758,0.0
2006-03-01,11.260017395019531,0.0
2006-03-02,11.30400276184082,0.0
2006-03-03,11.32049560546875,0.0
2006-03-06,11.369978904724121,0.0
2006-03-07,11.408464431762695,0.0
2006-03-08,11.452445983886719,0.0
2006-03-09,11.435952186584473,0.0
2006-03-10,11.463445663452148,0.0
2006-03-13,11.507428169250488,0.0
2006-03-14,11.50192928314209,0.0
2006-03-15,11.567906379699707,0.0
2006-03-16,11.518420219421387,0.0
2006-03-17,11.490934371948242,0.0
2006-03-20,11.485430717468262,0.0
2006-03-21,11.490934371948242,0.0
2006-03-22,11.49643611907959,0.0
2006-03-23,11.413956642150879,0.0
2006-03-24,11.413956642150879,0.0
2006-03-27,11.435952186584473,0.0
2006-03-28,11.529422760009766,0.0
2006-03-29,11.595399856567383,0.0
2006-03-30,11.595399856567383,0.0
2006-03-31,11.600893020629883,0.0
2006-04-03,11.468944549560547,0.0
2006-04-04,11.485430717468262,0.0
2006-04-05,11.507428169250488,0.0
2006-04-06,11.490934371948242,0.0
2006-04-07,11.424956321716309,0.0
2006-04-10,11.523917198181152,0.0
2006-04-11,11.518420219421387,0.0
2006-04-12,11.490934371948242,0.0
2006-04-13,11.551416397094727,0.0
2006-04-17,11.34798526763916,0.0
2006-04-18,11.518420219421387,0.0
2006-04-19,11.518420219421387,0.0
2006-04-20,11.479942321777344,0.0
2006-04-21,11.507428169250488,0.0
2006-04-24,11.446950912475586,0.0
2006-04-25,11.133554458618164,0.0
2006-04-26,11.10606861114502,0.0
2006-04-27,10.97332763671875,0.0
2006-04-28,10.901432037353516,1.0
2006-05-01,10.984386444091797,1.0
2006-05-02,10.951203346252441,0.0
2006-05-03,10.951203346252441,0.0
2006-05-04,10.989917755126953,0.0
2006-05-05,11.02310848236084,0.0
2006-05-08,11.045230865478516,0.0
2006-05-09,11.078415870666504,0.0
2006-05-10,11.02863883972168,0.0
2006-05-11,10.984386444091797,0.0
2006-05-12,10.989917755126953,0.0
2006-05-15,10.978858947753906,0.0
2006-05-16,10.790809631347656,0.0
2006-05-17,10.68018913269043,1.0
2006-05-18,10.624884605407715,1.0
2006-05-19,10.69124984741211,1.0
2006-05-22,10.619351387023926,1.0
2006-05-23,10.492136001586914,1.0
2006-05-24,10.453422546386719,1.0
2006-05-25,10.320677757263184,1.0
2006-05-26,10.387051582336426,1.0
2006-05-30,10.232185363769531,1.0
2006-05-31,10.254307746887207,1.0
2006-06-01,10.337273597717285,1.0
2006-06-02,10.420238494873047,1.0
2006-06-05,10.243249893188477,0.0
2006-06-06,10.293028831481934,1.0
2006-06-07,10.138161659240723,0.0
2006-06-08,10.182406425476074,1.0
2006-06-09,10.243249893188477,0.0
2006-06-12,10.12156867980957,0.0
2006-06-13,10.06626033782959,0.0
2006-06-14,9.95011043548584,1.0
2006-06-15,9.977760314941406,1.0
2006-06-16,10.0164794921875,1.0
2006-06-19,9.933518409729004,0.0
2006-06-20,9.92246150970459,1.0
2006-06-21,9.966700553894043,1.0
2006-06-22,9.972236633300781,0.0
2006-06-23,9.961172103881836,0.0
2006-06-26,9.955638885498047,0.0
2006-06-27,9.955638885498047,0.0
2006-06-28,9.955638885498047,0.0
2006-06-29,9.983296394348145,0.0
2006-06-30,10.0164794921875,0.0
2006-07-03,10.027543067932129,0.0
2006-07-05,9.999890327453613,0.0
2006-07-06,9.999890327453613,0.0
2006-07-07,10.010951042175293,0.0
2006-07-10,10.0164794921875,0.0
2006-07-11,10.03307056427002,0.0
2006-07-12,9.872674942016602,0.0
2006-07-13,9.811835289001465,0.0
2006-07-14,9.684623718261719,1.0
2006-07-17,9.961172103881836,1.0
2006-07-18,9.861616134643555,0.0
2006-07-19,9.966700553894043,0.0
2006-07-20,9.77865219116211,0.0
2006-07-21,9.673567771911621,0.0
2006-07-24,10.591694831848145,0.0
2006-07-25,10.619351387023926,0.0
2006-07-26,10.547449111938477,0.0
