Date,Close,signal
2005-01-04,13.031121253967285,0.0
2005-01-05,12.869685173034668,0.0
2005-01-06,12.997332572937012,0.0
2005-01-07,12.971052169799805,0.0
2005-01-10,13.023614883422852,0.0
2005-01-11,12.809614181518555,0.0
2005-01-12,12.787090301513672,0.0
2005-01-13,12.873444557189941,0.0
2005-01-14,12.850915908813477,0.0
2005-01-18,12.764570236206055,0.0
2005-01-19,12.666954040527344,0.0
2005-01-20,12.576851844787598,0.0
2005-01-21,12.464224815368652,0.0
2005-01-24,12.550573348999023,0.0
2005-01-25,12.550573348999023,0.0
2005-01-26,12.648184776306152,0.0
2005-01-27,12.757058143615723,0.0
2005-01-28,12.944775581359863,0.0
2005-01-31,13.139993667602539,0.0
2005-02-01,13.26388931274414,0.0
2005-02-02,13.32771110534668,0.0
2005-02-03,13.361498832702637,0.0
2005-02-04,13.230097770690918,0.0
2005-02-07,13.402792930603027,0.0
2005-02-08,13.515421867370605,0.0
2005-02-09,13.515421867370605,0.0
2005-02-10,13.534192085266113,0.0
2005-02-11,13.796992301940918,1.0
2005-02-14,14.116108894348145,1.0
2005-02-15,14.149897575378418,1.0
2005-02-16,14.363890647888184,1.0
2005-02-17,14.450246810913086,1.0
2005-02-18,14.393922805786133,1.0
2005-02-22,13.890851974487305,1.0
2005-02-23,13.849555969238281,1.0
2005-02-24,14.288803100585938,1.0
2005-02-25,14.517821311950684,1.0
2005-02-28,14.45775032043457,1.0
2005-03-01,14.525323867797852,1.0
2005-03-02,14.442728042602539,1.0
2005-03-03,14.322598457336426,1.0
2005-03-04,14.49154281616211,1.0
2005-03-07,14.472768783569336,1.0
2005-03-08,14.397676467895508,1.0
2005-03-09,14.337608337402344,1.0
2005-03-10,14.063544273376465,1.0
2005-03-11,14.022252082824707,1.0
2005-03-14,14.209965705871582,1.0
2005-03-15,14.14614486694336,1.0
2005-03-16,13.834538459777832,1.0
2005-03-17,14.116108894348145,1.0
2005-03-18,14.078568458557129,1.0
2005-03-21,14.041021347045898,1.0
2005-03-22,13.522933006286621,1.0
2005-03-23,13.109960556030273,1.0
2005-03-24,13.121223449707031,1.0
2005-03-28,12.971052169799805,1.0
2005-03-29,12.820879936218262,1.0
2005-03-30,12.426676750183105,1.0
2005-03-31,12.820879936218262,1.0
2005-04-01,13.03487777709961,1.0
2005-04-04,13.170028686523438,1.0
2005-04-05,13.143752098083496,0.0
2005-04-06,13.053642272949219,0.0
2005-04-07,13.15876579284668,0.0
2005-04-08,13.031121253967285,0.0
2005-04-11,13.13624095916748,0.0
2005-04-12,12.989821434020996,0.0
2005-04-13,12.764570236206055,0.0
2005-04-14,12.576851844787598,0.0
2005-04-15,12.12258243560791,0.0
2005-04-18,12.03248119354248,0.0
2005-04-19,12.411663055419922,0.0
2005-04-20,12.186407089233398,0.0
2005-04-21,12.392892837524414,0.0
2005-04-22,12.614395141601562,0.0
2005-04-25,12.670708656311035,0.0
2005-04-26,12.539310455322266,0.0
2005-04-27,12.374120712280273,0.0
2005-04-28,11.957398414611816,0.0
2005-04-29,11.675826072692871,0.0
2005-05-02,11.585721969604492,0.0
2005-05-03,11.525655746459961,0.0
2005-05-04,11.600739479064941,0.0
2005-05-05,11.694595336914062,0.0
2005-05-06,11.867292404174805,0.0
2005-05-09,12.235210418701172,0.0
2005-05-10,12.614395141601562,0.0
2005-05-11,12.727020263671875,0.0
2005-05-12,12.325316429138184,0.0
2005-05-13,11.938623428344727,0.0
2005-05-16,11.957398414611816,0.0
2005-05-17,12.043745994567871,0.0
2005-05-18,12.347841262817383,0.0
2005-05-19,12.430434226989746,0.0
2005-05-20,12.426676750183105,0.0
2005-05-23,12.64067554473877,0.0
2005-05-24,12.798354148864746,0.0
2005-05-25,13.046141624450684,0.0
2005-05-26,13.215080261230469,0.0
2005-05-27,13.22258472442627,0.0
2005-05-31,13.421564102172852,0.0
2005-06-01,13.474127769470215,0.0
2005-06-02,13.616791725158691,0.0
2005-06-03,13.496650695800781,1.0
2005-06-06,13.230097770690918,1.0
2005-06-07,13.068663597106934,1.0
2005-06-08,13.079927444458008,1.0
2005-06-09,13.297673225402832,1.0
2005-06-10,13.489142417907715,1.0
2005-06-13,13.628052711486816,1.0
2005-06-14,13.725666046142578,1.0
2005-06-15,13.605533599853516,1.0
2005-06-16,13.740678787231445,1.0
2005-06-17,13.819524765014648,1.0
2005-06-20,13.875829696655273,1.0
2005-06-21,13.887097358703613,1.0
2005-06-22,13.879590034484863,1.0
2005-06-23,13.838292121887207,1.0
2005-06-24,13.890851974487305,1.0
2005-06-27,13.977198600769043,1.0
2005-06-28,14.033512115478516,1.0
2005-06-29,13.973451614379883,1.0
2005-06-30,14.116108894348145,1.0
2005-07-01,14.266279220581055,1.0
2005-07-05,14.307576179504395,1.0
2005-07-06,14.063544273376465,1.0
2005-07-07,14.127367973327637,1.0
2005-07-08,14.138630867004395,1.0
2005-07-11,14.285048484802246,1.0
2005-07-12,14.266279220581055,1.0
2005-07-13,14.221231460571289,1.0
2005-07-14,13.988462448120117,1.0
2005-07-15,13.84580135345459,1.0
2005-07-18,13.868330001831055,1.0
2005-07-19,13.872078895568848,1.0
2005-07-20,14.007235527038574,1.0
2005-07-21,13.725666046142578,1.0
2005-07-22,14.322598457336426,1.0
2005-07-25,14.17992877960205,1.0
2005-07-26,14.033512115478516,1.0
2005-07-27,14.209965705871582,1.0
2005-07-28,14.194947242736816,1.0
2005-07-29,14.397676467895508,1.0
2005-08-01,14.566621780395508,1.0
2005-08-02,15.017136573791504,1.0
2005-08-03,14.987100601196289,1.0
2005-08-04,15.587787628173828,1.0
2005-08-05,15.020894050598145,1.0
2005-08-08,14.660475730895996,1.0
2005-08-09,14.52907657623291,1.0
2005-08-10,14.788125038146973,1.0
2005-08-11,14.40142822265625,1.0
2005-08-12,14.615433692932129,1.0
2005-08-15,14.435224533081055,1.0
2005-08-16,14.243753433227539,1.0
2005-08-17,14.097330093383789,1.0
2005-08-18,14.059796333312988,1.0
2005-08-19,14.47651481628418,1.0
2005-08-22,14.49154281616211,1.0
2005-08-23,14.506555557250977,1.0
2005-08-24,14.637957572937012,1.0
2005-08-25,14.690512657165527,1.0
2005-08-26,14.604167938232422,1.0
2005-08-29,14.679251670837402,1.0
2005-08-30,15.017136573791504,1.0
2005-08-31,15.024648666381836,1.0
2005-09-01,15.411336898803711,1.0
2005-09-02,15.343757629394531,1.0
2005-09-06,15.291193962097168,1.0
2005-09-07,15.298710823059082,1.0
2005-09-08,15.542739868164062,1.0
2005-09-09,15.294954299926758,1.0
2005-09-12,15.392563819885254,1.0
2005-09-13,15.332494735717773,1.0
2005-09-14,15.392563819885254,1.0
2005-09-15,15.527721405029297,1.0
2005-09-16,15.351268768310547,1.0
2005-09-19,15.309968948364258,1.0
2005-09-20,15.223625183105469,1.0
2005-09-21,14.923279762268066,1.0
2005-09-22,15.035908699035645,1.0
2005-09-23,15.20110034942627,1.0
2005-09-26,15.279934883117676,1.0
2005-09-27,15.591544151306152,1.0
2005-09-28,16.162187576293945,1.0
2005-09-29,15.861855506896973,1.0
2005-09-30,15.993250846862793,1.0
2005-10-03,18.22704315185547,1.0
2005-10-04,18.04684829711914,1.0
2005-10-05,17.307252883911133,1.0
2005-10-06,16.871755599975586,1.0
2005-10-07,16.935579299926758,1.0
2005-10-10,16.916807174682617,1.0
2005-10-11,17.14581871032715,1.0
2005-10-12,16.860488891601562,1.0
2005-10-13,16.59394073486328,1.0
2005-10-14,16.789161682128906,1.0
2005-10-17,16.83796501159668,1.0
2005-10-18,16.507587432861328,1.0
2005-10-19,16.744108200073242,1.0
2005-10-20,15.76799201965332,1.0
2005-10-21,15.681646347045898,1.0
2005-10-24,15.92192554473877,1.0
2005-10-25,15.880621910095215,1.0
2005-10-26,15.891889572143555,1.0
2005-10-27,15.632841110229492,1.0
2005-10-28,16.04956817626953,1.0
2005-10-31,16.147174835205078,1.0
2005-11-01,15.381299018859863,1.0
2005-11-02,15.19359302520752,1.0
2005-11-03,15.44137191772461,1.0
2005-11-04,15.505194664001465,1.0
2005-11-07,15.621569633483887,1.0
2005-11-08,15.261168479919434,1.0
2005-11-09,15.276185035705566,1.0
2005-11-10,14.735568046569824,1.0
2005-11-11,14.341368675231934,0.0
2005-11-14,14.923279762268066,0.0
2005-11-15,15.144783973693848,0.0
2005-11-16,15.343757629394531,0.0
2005-11-17,15.655364990234375,0.0
2005-11-18,16.23727798461914,0.0
2005-11-21,16.687789916992188,0.0
2005-11-22,16.931821823120117,0.0
2005-11-23,16.988140106201172,0.0
2005-11-25,16.988140106201172,0.0
2005-11-28,16.417484283447266,0.0
2005-11-29,16.301101684570312,0.0
2005-11-30,16.394960403442383,0.0
2005-12-01,16.556385040283203,0.0
2005-12-02,16.432506561279297,0.0
2005-12-05,16.47380256652832,0.0
2005-12-06,16.518848419189453,0.0
2005-12-07,16.518848419189453,0.0
2005-12-08,16.69530487060547,0.0
2005-12-09,16.68028450012207,0.0
2005-12-12,16.82295036315918,0.0
2005-12-13,16.931821823120117,1.0
2005-12-14,16.9393310546875,1.0
2005-12-15,17.040693283081055,1.0
2005-12-16,17.119539260864258,1.0
2005-12-19,17.025680541992188,1.0
2005-12-20,16.901782989501953,1.0
2005-12-21,16.856735229492188,1.0
2005-12-22,17.26970672607422,1.0
2005-12-23,17.35230827331543,1.0
2005-12-27,17.18336296081543,1.0
2005-12-28,17.26970672607422,1.0
